lead_utm_group,lead_utm_referrer,lead_tags,has_weight,lead_utm_referrer_site,lead_utm_id_1,lead_utm_id_3,lead_utm_device_type,lead_creation_date_quarter,lead_length,lead_payment_type,lead_delivery_type,lead_utm_campaign_missing,lead_group_missing,lead_height_bin,delivery_cost_missing,y_true,p0,p1,pred_label,error_type
yur,unknown,npotpz,0,unknown,118075886,16839114002,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.12769203859426304,0.872307961405737,1,tn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.08242799466303274,0.9175720053369673,1,tn_0
yur,unknown,Callibri,0,artraid,115509254,16624953471,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.13468372789389582,0.8653162721061042,1,tn_0
yur,unknown,Callibri,0,artraid,116057578,16779901272,mobile,-1,-1.0,cash_on_delivery,door_delivery,0,0,unknown,1,1,0.18870419428336416,0.8112958057166358,0,fp_0
yur,unknown,Callibri,0,artraid,118108441,16842616440,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.18103796337510547,0.8189620366248945,0,fp_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.08242799466303274,0.9175720053369673,1,tn_0
yur,unknown,npotpz,0,unknown,115367108,16614645519,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.1724391511603427,0.8275608488396573,0,tp_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,door_delivery,0,0,unknown,1,1,0.13914450987441918,0.8608554901255808,1,tn_0
yur,unknown,Callibri,0,artraid,115509254,16624953471,desktop,-1,-1.0,cash_on_delivery,door_delivery,0,0,unknown,1,1,0.14558997007104657,0.8544100299289534,1,tn_0
yur,unknown,npotpz,0,unknown,117346546,16774715063,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.12769203859426304,0.872307961405737,1,tn_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.13347477654557693,0.8665252234544231,1,tn_0
yur,unknown,npotpz,0,unknown,114252495,16614603970,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.16774820621525866,0.8322517937847413,0,fp_0
yur,sleep,tilda,0,npotpz,116543546,16700367732,tablet,-1,-1.0,cash_on_delivery,post,0,0,unknown,0,1,0.14482495230982229,0.8551750476901777,1,tn_0
yur,unknown,Callibri,0,artraid,115509254,16624953471,desktop,-1,-1.0,cash_on_delivery,post,0,0,unknown,0,1,0.15283512879217132,0.8471648712078287,0,fp_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.08242799466303274,0.9175720053369673,1,tn_0
unknown,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11642827439750236,0.8835717256024976,1,tn_0
yur,unknown,npotpz,0,unknown,115509254,16624953471,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.12311875782156023,0.8768812421784398,1,tn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.08242799466303274,0.9175720053369673,1,tn_0
yur,unknown,npotpz,0,unknown,115367108,16614645519,desktop,-1,-1.0,cash_on_delivery,post,0,0,unknown,0,1,0.14837918196680966,0.8516208180331903,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.11053300571617752,0.8894669942838225,1,fn_0
yur,unknown,Callibri,0,artraid,116391666,16689362730,mobile,-1,-1.0,cash_on_delivery,door_delivery,0,0,unknown,1,1,0.1874759324543508,0.8125240675456492,0,fp_0
yur,unknown,Callibri,0,artraid,116057578,16779901272,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.17565105449965557,0.8243489455003444,0,fp_0
yur,sleep,tilda,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.13246318165287163,0.8675368183471284,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11053300571617752,0.8894669942838225,1,tn_0
yur,unknown,Callibri,0,artraid,115509254,16624953471,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.17410672818636175,0.8258932718136383,0,fp_0
yur,unknown,Callibri,0,artraid,115367108,16614645518,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.13468372789389582,0.8653162721061042,1,tn_0
yur,sleep,tilda,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.13246318165287163,0.8675368183471284,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11053300571617752,0.8894669942838225,1,tn_0
yur,unknown,Callibri,0,artraid,115509254,16624953471,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.13468372789389582,0.8653162721061042,1,fn_0
yur,unknown,Callibri,0,artraid,116391666,16689362730,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.17448948141310383,0.8255105185868962,0,fp_0
yur,unknown,Callibri,0,artraid,115509254,16624953471,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.17410672818636175,0.8258932718136383,0,fp_0
yur,unknown,npotpz,0,unknown,114252495,16807446709,mobile,-1,-1.0,cash_on_delivery,door_delivery,0,0,unknown,1,1,0.18790874991808248,0.8120912500819175,0,fp_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,mobile,-1,-1.0,cash_on_delivery,post,0,0,unknown,0,0,0.18821951307899998,0.811780486921,0,tp_0
yur,unknown,Callibri,0,artraid,116391666,16689362729,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.17448948141310383,0.8255105185868962,0,fp_0
yur,unknown,npotpz,0,unknown,118075886,16839113999,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.17803057063889727,0.8219694293611027,0,tp_0
yur,unknown,npotpz,0,unknown,115509254,16624953470,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.1724391511603427,0.8275608488396573,0,fp_0
yur,unknown,npotpz,0,unknown,115509254,16624953471,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.1724391511603427,0.8275608488396573,0,fp_0
unknown,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,online,pickup_point,1,1,unknown,1,1,0.03916257353964192,0.9608374264603581,1,tn_0
yur,unknown,Callibri,0,artraid,115509254,16624953470,desktop,-1,-1.0,cash_on_delivery,door_delivery,0,0,unknown,1,1,0.14558997007104657,0.8544100299289534,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11053300571617752,0.8894669942838225,1,tn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.08242799466303274,0.9175720053369673,1,tn_0
yur,unknown,npotpz,0,unknown,115509254,16624953471,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.1724391511603427,0.8275608488396573,0,fp_0
yur,unknown,Callibri,0,npotpz,118448375,16873296904,desktop,-1,-1.0,cash_on_delivery,post,0,0,unknown,0,1,0.15368152253076273,0.8463184774692373,0,fp_0
yur,unknown,Callibri,0,artraid,115509254,16624953471,desktop,-1,-1.0,cash_on_delivery,post,0,0,unknown,0,1,0.15283512879217132,0.8471648712078287,0,fp_0
yur,sleep,Callibri,0,artraid,118289582,16857607959,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.14437102085497255,0.8556289791450274,1,tn_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.13347477654557693,0.8665252234544231,1,fn_0
yur,unknown,npotpz,0,unknown,115509254,16624953471,desktop,-1,-1.0,cash_on_delivery,post,0,0,unknown,0,1,0.14837918196680966,0.8516208180331903,1,tn_0
yur,sleep,tilda,0,npotpz,116543546,16700367732,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.17232301345579293,0.8276769865442071,0,fp_0
yur,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,door_delivery,1,0,unknown,1,0,0.16132461928271935,0.8386753807172806,0,tp_0
yur,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,door_delivery,1,0,unknown,1,0,0.16132461928271935,0.8386753807172806,0,tp_0
yur,unknown,Callibri,0,artraid,116057578,16824932023,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.17565105449965557,0.8243489455003444,0,fp_0
yur,unknown,npotpz,0,unknown,114824436,16561246479,mobile,-1,-1.0,cash_on_delivery,post,0,0,unknown,0,1,0.19953723939055712,0.8004627606094429,0,fp_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,door_delivery,0,0,unknown,1,1,0.13914450987441918,0.8608554901255808,1,tn_0
yur,unknown,npotpz,0,unknown,114252495,16807446710,mobile,-1,-1.0,cash_on_delivery,post,0,0,unknown,0,1,0.20105027693206035,0.7989497230679397,0,fp_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.08242799466303274,0.9175720053369673,1,tn_0
yur,unknown,Callibri,0,artraid,115367108,16614645518,mobile,-1,-1.0,cash_on_delivery,post,0,0,unknown,0,1,0.19937673455105476,0.8006232654489452,0,fp_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,mobile,-1,-1.0,cash_on_delivery,post,0,0,unknown,0,1,0.18821951307899998,0.811780486921,0,fp_0
yur,unknown,npotpz,0,unknown,115509254,16624953470,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.1724391511603427,0.8275608488396573,0,fp_0
yur,unknown,npotpz,0,unknown,115509254,16624953471,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.1724391511603427,0.8275608488396573,0,tp_0
yur,unknown,npotpz,0,unknown,115509254,16624953471,desktop,-1,-1.0,cash_on_delivery,post,0,0,unknown,0,1,0.14837918196680966,0.8516208180331903,1,tn_0
yur,unknown,npotpz,0,unknown,115509254,16624953471,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.1724391511603427,0.8275608488396573,0,fp_0
yur,unknown,npotpz,0,unknown,115367108,16614645518,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.1724391511603427,0.8275608488396573,0,fp_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.17027104310049268,0.8297289568995073,0,fp_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.08242799466303274,0.9175720053369673,1,tn_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.17027104310049268,0.8297289568995073,0,fp_0
yur,unknown,Callibri,0,npotpz,117346546,16774715063,mobile,-1,-1.0,cash_on_delivery,post,0,0,unknown,0,1,0.19333512519547025,0.8066648748045298,0,fp_0
yur,unknown,Callibri,1,artraid,115367108,16614645518,desktop,-1,80.0,cash_on_delivery,door_delivery,0,0,large,1,0,0.1393282294084488,0.8606717705915512,1,fn_0
unknown,unknown,artraid,1,unknown,-1,-1,unknown,-1,15.0,cash_on_delivery,pickup_point,1,1,medium,1,1,0.06500673687563019,0.9349932631243698,1,tn_0
yur,unknown,npotpz,0,unknown,114252495,16496823810,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.16774820621525866,0.8322517937847413,0,fp_0
unknown,unknown,ВХОДЯЩИЙ,1,unknown,-1,-1,unknown,-1,45.0,cash_on_delivery,door_delivery,1,1,medium,1,1,0.13457449125739296,0.865425508742607,1,tn_0
yur,unknown,Callibri,0,artraid,115367108,16614645518,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.13468372789389582,0.8653162721061042,1,fn_0
yur,sleep,tilda,0,npotpz,116543546,16700367732,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.17232301345579293,0.8276769865442071,0,fp_0
yur,unknown,npotpz,0,unknown,115509254,16624953471,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.12311875782156023,0.8768812421784398,1,tn_0
yur,unknown,npotpz,0,unknown,114252495,16496823810,mobile,-1,-1.0,cash_on_delivery,post,0,0,unknown,0,1,0.19953723939055712,0.8004627606094429,0,fp_0
yur,sleep,tilda,0,npotpz,116543546,16700367732,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.17232301345579293,0.8276769865442071,0,fp_0
unknown,unknown,ВХОДЯЩИЙ,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,post,1,1,unknown,0,1,0.18628234655864218,0.8137176534413578,0,fp_0
yur,sleep,tilda,0,npotpz,116543546,16700367732,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.17232301345579293,0.8276769865442071,0,fp_0
yur,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,post,1,0,unknown,0,0,0.15893713229662998,0.84106286770337,0,tp_0
unknown,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11642827439750236,0.8835717256024976,1,tn_0
yur,sleep,tilda,0,npotpz,116543546,16700367732,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.17232301345579293,0.8276769865442071,0,fp_0
yur,sleep,tilda,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.13246318165287163,0.8675368183471284,1,tn_0
yur,sleep,tilda,0,npotpz,116543546,16700367732,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.17232301345579293,0.8276769865442071,0,fp_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11053300571617752,0.8894669942838225,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11053300571617752,0.8894669942838225,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11053300571617752,0.8894669942838225,1,tn_0
unknown,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11642827439750236,0.8835717256024976,1,tn_0
yur,unknown,npotpz,0,unknown,118075886,16839114005,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.17803057063889727,0.8219694293611027,0,fp_0
yur,sleep,tilda,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.13246318165287163,0.8675368183471284,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11053300571617752,0.8894669942838225,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11053300571617752,0.8894669942838225,1,tn_0
yur,sleep,Callibri,0,artraid,118289541,16857606142,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.1847876032513528,0.8152123967486472,0,tp_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.08242799466303274,0.9175720053369673,1,tn_0
yur,sleep,Callibri,0,artraid,118289541,16857606142,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.1847876032513528,0.8152123967486472,0,fp_0
yur,sleep,tilda,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,door_delivery,0,0,unknown,1,1,0.1381800413119446,0.8618199586880554,1,tn_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,mobile,-1,-1.0,cash_on_delivery,post,0,0,unknown,0,1,0.18821951307899998,0.811780486921,0,fp_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.08242799466303274,0.9175720053369673,1,tn_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,post,0,0,unknown,0,1,0.1464688857176919,0.8535311142823081,1,tn_0
yur,sleep,tilda,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.13246318165287163,0.8675368183471284,1,tn_0
yur,unknown,Callibri,0,npotpz,118448375,16873296904,tablet,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.1476329523249551,0.8523670476750449,1,tn_0
yur,unknown,Callibri,0,artraid,116057578,16779908314,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.17565105449965557,0.8243489455003444,0,fp_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.08242799466303274,0.9175720053369673,1,tn_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.13347477654557693,0.8665252234544231,1,tn_0
yur,unknown,Callibri,0,artraid,118075886,16839113978,tablet,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.14373140968334086,0.8562685903166591,1,tn_0
yur,unknown,Callibri,0,artraid,116057578,16779908314,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.17565105449965557,0.8243489455003444,0,fp_0
yur,unknown,npotpz,0,unknown,114252495,16807446710,tablet,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.13140805746101314,0.8685919425389869,1,fn_0
yur,sleep,tilda,0,npotpz,116543546,16700367732,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.17232301345579293,0.8276769865442071,0,fp_0
yur,unknown,Callibri,0,artraid,116057578,16779908314,mobile,-1,-1.0,cash_on_delivery,post,0,0,unknown,0,1,0.20109063038679187,0.7989093696132081,0,fp_0
yur,sleep,tilda,0,npotpz,116543546,16700367733,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.17232301345579293,0.8276769865442071,0,fp_0
unknown,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11642827439750236,0.8835717256024976,1,tn_0
yur,unknown,Callibri,0,artraid,118108441,16842616440,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.18103796337510547,0.8189620366248945,0,fp_0
unknown,unknown,ВХОДЯЩИЙ,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,door_delivery,1,1,unknown,1,1,0.17109453844560685,0.8289054615543932,0,fp_0
unknown,unknown,ВХОДЯЩИЙ,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.14520053105812358,0.8547994689418764,1,fn_0
yur,sleep,tilda,0,npotpz,116543546,16700367732,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.17232301345579293,0.8276769865442071,0,fp_0
yur,sleep,tilda,0,npotpz,116543546,16700367732,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.17232301345579293,0.8276769865442071,0,fp_0
yur,unknown,Callibri,0,artraid,116057578,16666352860,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.17448948141310383,0.8255105185868962,0,fp_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.13347477654557693,0.8665252234544231,1,tn_0
yur,unknown,Callibri,0,artraid,115509254,16624953471,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.17410672818636175,0.8258932718136383,0,fp_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.08242799466303274,0.9175720053369673,1,tn_0
yur,unknown,Callibri,0,artraid,114252495,16496823807,mobile,-1,-1.0,cash_on_delivery,door_delivery,0,0,unknown,1,1,0.1823274501973906,0.8176725498026094,0,fp_0
yur,sleep,tilda,0,npotpz,116543546,16700367732,desktop,-1,-1.0,online,pickup_point,0,0,unknown,1,1,0.04226798244179408,0.9577320175582059,1,tn_0
yur,unknown,Callibri,0,artraid,114824436,16807446836,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.1710854492291397,0.8289145507708603,0,fp_0
unknown,unknown,ВХОДЯЩИЙ,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.14520053105812358,0.8547994689418764,1,tn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.08242799466303274,0.9175720053369673,1,tn_0
yur,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,0,unknown,1,1,0.1262496381437146,0.8737503618562854,1,tn_0
yur,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,0,unknown,1,1,0.1262496381437146,0.8737503618562854,1,tn_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,door_delivery,0,0,unknown,1,1,0.13914450987441918,0.8608554901255808,1,tn_0
yur,other,npotpz,0,other,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,0,unknown,1,1,0.1289123047019528,0.8710876952980472,1,tn_0
yur,sleep,tilda,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.13246318165287163,0.8675368183471284,1,tn_0
unknown,unknown,ВХОДЯЩИЙ,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.14520053105812358,0.8547994689418764,1,tn_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.13347477654557693,0.8665252234544231,1,fn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11053300571617752,0.8894669942838225,1,tn_0
yur,unknown,Callibri,0,artraid,114824436,16561246479,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.13242721920411016,0.8675727807958898,1,fn_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.17027104310049268,0.8297289568995073,0,tp_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.17027104310049268,0.8297289568995073,0,tp_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.17027104310049268,0.8297289568995073,0,tp_0
yur,sleep,Callibri,0,artraid,118289582,16857607959,mobile,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.18590686735414552,0.8140931326458545,0,fp_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,post,0,0,unknown,0,1,0.1464688857176919,0.8535311142823081,1,tn_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.13347477654557693,0.8665252234544231,1,tn_0
yur,unknown,Callibri,0,artraid,114317039,16504386273,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.13242721920411016,0.8675727807958898,1,tn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.08242799466303274,0.9175720053369673,1,tn_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,post,0,0,unknown,0,1,0.1464688857176919,0.8535311142823081,1,tn_0
