lead_utm_group,lead_utm_referrer,lead_tags,has_weight,lead_utm_referrer_site,lead_utm_id_1,lead_utm_id_3,lead_utm_device_type,lead_creation_date_quarter,lead_length,lead_payment_type,lead_delivery_type,lead_utm_campaign_missing,lead_group_missing,lead_height_bin,delivery_cost_missing,y_true,p0,p1,pred_label,error_type
yur,unknown,npotpz,0,unknown,115509254,16624953471,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.12311875782156023,0.8768812421784398,1,fn_0
yur,unknown,Callibri,0,artraid,116057578,16779901269,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.13593592733811466,0.8640640726618853,1,fn_0
yur,sleep,tilda,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,post,0,0,unknown,0,0,0.1454622273796975,0.8545377726203025,1,fn_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.13347477654557693,0.8665252234544231,1,fn_0
unknown,unknown,ВХОДЯЩИЙ,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.14520053105812358,0.8547994689418764,1,fn_0
yur,unknown,Callibri,0,artraid,118446527,16873208423,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.14515784569073775,0.8548421543092622,1,fn_0
yur,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.12575180621803816,0.8742481937819618,1,fn_0
yur,sleep,Callibri,0,npotpz,119707922,16966851095,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.14974457144444664,0.8502554285555534,1,fn_0
yur,unknown,Callibri,0,npotpz,118448375,16873296904,mobile,-1,-1.0,online,pickup_point,0,0,unknown,1,0,0.07488062303187659,0.9251193769681234,1,fn_0
unknown,unknown,ВХОДЯЩИЙ,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.14520053105812358,0.8547994689418764,1,fn_0
yur,unknown,Callibri,0,artraid,115367108,16614645519,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.13468372789389582,0.8653162721061042,1,fn_0
yur,unknown,npotpz,0,unknown,114252495,16496823810,tablet,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.1284419241093384,0.8715580758906616,1,fn_0
yur,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,0,unknown,1,0,0.1262496381437146,0.8737503618562854,1,fn_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.13347477654557693,0.8665252234544231,1,fn_0
yur,unknown,npotpz,0,unknown,115367108,16614645519,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.12311875782156023,0.8768812421784398,1,fn_0
yur,sleep,tilda,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.13246318165287163,0.8675368183471284,1,fn_0
yur,other,npotpz,0,other,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,0,unknown,1,0,0.1289123047019528,0.8710876952980472,1,fn_0
unknown,unknown,ВХОДЯЩИЙ,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.14520053105812358,0.8547994689418764,1,fn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,door_delivery,1,1,unknown,1,0,0.11248707455339535,0.8875129254466047,1,fn_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,post,0,0,unknown,0,0,0.1464688857176919,0.8535311142823081,1,fn_0
yur,unknown,Callibri,0,npotpz,118448375,16873296905,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.14239316673353575,0.8576068332664643,1,fn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,post,1,1,unknown,0,0,0.12717118113781634,0.8728288188621837,1,fn_0
yur,unknown,npotpz,0,unknown,118446527,16873208422,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.13482234426936424,0.8651776557306358,1,fn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,door_delivery,1,1,unknown,1,0,0.11248707455339535,0.8875129254466047,1,fn_0
unknown,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.11642827439750236,0.8835717256024976,1,fn_0
yur,unknown,Callibri,0,artraid,114824436,16561246475,desktop,-1,-1.0,cash_on_delivery,door_delivery,0,0,unknown,1,0,0.1433932917844467,0.8566067082155533,1,fn_0
yur,sleep,tilda,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.13246318165287163,0.8675368183471284,1,fn_0
yur,unknown,npotpz,0,unknown,115509254,16624953471,desktop,-1,-1.0,cash_on_delivery,door_delivery,0,0,unknown,1,0,0.1413051646142066,0.8586948353857934,1,fn_0
yur,unknown,npotpz,0,unknown,115509254,16624953470,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.12311875782156023,0.8768812421784398,1,fn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.08242799466303274,0.9175720053369673,1,fn_0
yur,unknown,Callibri,0,artraid,115367108,16881571731,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.1415982839865625,0.8584017160134375,1,fn_0
yur,unknown,npotpz,0,unknown,115509254,16624953471,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.12311875782156023,0.8768812421784398,1,fn_0
yur,unknown,npotpz,0,unknown,115367108,16614645519,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.12311875782156023,0.8768812421784398,1,fn_0
yur,unknown,npotpz,0,unknown,115509254,16624953471,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.12311875782156023,0.8768812421784398,1,fn_0
yur,unknown,Callibri,0,artraid,115509254,16624953471,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.13468372789389582,0.8653162721061042,1,fn_0
yur,unknown,npotpz,0,unknown,115509254,16624953470,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.12311875782156023,0.8768812421784398,1,fn_0
unknown,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.11642827439750236,0.8835717256024976,1,fn_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,tablet,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.13843935946812858,0.8615606405318714,1,fn_0
yur,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,post,1,0,unknown,0,0,0.13891003424272008,0.8610899657572799,1,fn_0
unknown,unknown,ВХОДЯЩИЙ,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.14520053105812358,0.8547994689418764,1,fn_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,post,0,0,unknown,0,0,0.1464688857176919,0.8535311142823081,1,fn_0
unknown,unknown,ВХОДЯЩИЙ,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.14520053105812358,0.8547994689418764,1,fn_0
yur,unknown,Callibri,0,npotpz,118448375,16873296904,tablet,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.1476329523249551,0.8523670476750449,1,fn_0
yur,sleep,tilda,0,npotpz,116543546,16700367732,tablet,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.13370109387078055,0.8662989061292194,1,fn_0
yur,unknown,npotpz,0,unknown,118075886,16839114005,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.12769203859426304,0.872307961405737,1,fn_0
yur,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,0,unknown,1,0,0.1262496381437146,0.8737503618562854,1,fn_0
yur,unknown,npotpz,0,unknown,118075886,16920650699,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.1361929338730088,0.8638070661269912,1,fn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.11053300571617752,0.8894669942838225,1,fn_0
unknown,unknown,unknown,1,unknown,-1,-1,unknown,-1,-1.0,online,door_delivery,1,1,unknown,1,0,0.05169648523836201,0.948303514761638,1,fn_0
yur,unknown,npotpz,0,unknown,115509254,16881572069,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.13113382739386292,0.8688661726061371,1,fn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.08242799466303274,0.9175720053369673,1,fn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.11053300571617752,0.8894669942838225,1,fn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.08242799466303274,0.9175720053369673,1,fn_0
unknown,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.11642827439750236,0.8835717256024976,1,fn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,post,1,1,unknown,1,0,0.14653948485537172,0.8534605151446283,1,fn_0
yur,unknown,Callibri,0,artraid,115509254,16624953471,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.13468372789389582,0.8653162721061042,1,fn_0
unknown,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.11642827439750236,0.8835717256024976,1,fn_0
yur,unknown,npotpz,0,unknown,115509254,16624953471,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.12311875782156023,0.8768812421784398,1,fn_0
yur,unknown,npotpz,0,unknown,115509254,16624953471,desktop,-1,-1.0,cash_on_delivery,post,0,0,unknown,0,0,0.14837918196680966,0.8516208180331903,1,fn_0
yur,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,door_delivery,1,0,unknown,1,0,0.1236114372576328,0.8763885627423672,1,fn_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.13347477654557693,0.8665252234544231,1,fn_0
unknown,unknown,ВХОДЯЩИЙ,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.14520053105812358,0.8547994689418764,1,fn_0
yur,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,0,unknown,1,0,0.1262496381437146,0.8737503618562854,1,fn_0
unknown,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.11642827439750236,0.8835717256024976,1,fn_0
yur,unknown,Callibri,0,artraid,114824436,16561246477,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.13242721920411016,0.8675727807958898,1,fn_0
yur,unknown,Callibri,0,artraid,114252495,16496823807,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.13242721920411016,0.8675727807958898,1,fn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.08242799466303274,0.9175720053369673,1,fn_0
unknown,unknown,ВХОДЯЩИЙ,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.14520053105812358,0.8547994689418764,1,fn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,0,1,unknown,1,0,0.11744078457696139,0.8825592154230386,1,fn_0
yur,unknown,Callibri,0,artraid,115367108,16614645519,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.13468372789389582,0.8653162721061042,1,fn_0
yur,sleep,tilda,0,npotpz,116543546,16881572359,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.1383244459943238,0.8616755540056762,1,fn_0
yur,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,0,unknown,1,0,0.09254813249406357,0.9074518675059364,1,fn_0
yur,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,door_delivery,1,0,unknown,1,0,0.1236114372576328,0.8763885627423672,1,fn_0
yur,unknown,npotpz,0,unknown,118075886,16839113984,desktop,-1,-1.0,cash_on_delivery,door_delivery,0,0,unknown,1,0,0.14309209977784898,0.856907900222151,1,fn_0
unknown,unknown,ВХОДЯЩИЙ,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.14520053105812358,0.8547994689418764,1,fn_0
unknown,unknown,ВХОДЯЩИЙ,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.14520053105812358,0.8547994689418764,1,fn_0
yur,unknown,npotpz,0,unknown,115509254,16624953471,desktop,-1,-1.0,cash_on_delivery,door_delivery,0,0,unknown,1,0,0.1413051646142066,0.8586948353857934,1,fn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.08242799466303274,0.9175720053369673,1,fn_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.13347477654557693,0.8665252234544231,1,fn_0
yur,sleep,tilda,0,npotpz,116543546,16881572359,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.1383244459943238,0.8616755540056762,1,fn_0
yur,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,0,unknown,1,0,0.09254813249406357,0.9074518675059364,1,fn_0
unknown,unknown,ВХОДЯЩИЙ,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.14520053105812358,0.8547994689418764,1,fn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.08242799466303274,0.9175720053369673,1,fn_0
yur,sleep,Callibri,0,npotpz,116543546,16881572359,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.13947758606863303,0.860522413931367,1,fn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.11053300571617752,0.8894669942838225,1,fn_0
yur,unknown,Callibri,0,artraid,118446528,16873208774,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.14515784569073775,0.8548421543092622,1,fn_0
yur,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,0,unknown,1,0,0.1262496381437146,0.8737503618562854,1,fn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.08242799466303274,0.9175720053369673,1,fn_0
unknown,unknown,artraid,1,unknown,-1,-1,unknown,-1,27.0,cash_on_delivery,pickup_point,1,1,medium,1,0,0.059100692472668914,0.9408993075273311,1,fn_0
yur,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,0,unknown,1,0,0.1262496381437146,0.8737503618562854,1,fn_0
yur,unknown,Callibri,0,npotpz,118448375,16873296904,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.14239316673353575,0.8576068332664643,1,fn_0
yur,unknown,Callibri,1,artraid,116057578,16779901272,desktop,-1,40.0,cash_on_delivery,pickup_point,0,0,small,1,0,0.1059323704684606,0.8940676295315394,1,fn_0
nim,sleep,tilda,1,artraid,118751760,16901002655,mobile,-1,30.0,cash_on_delivery,pickup_point,0,1,small,1,0,0.14569955082172215,0.8543004491782779,1,fn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.08242799466303274,0.9175720053369673,1,fn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,door_delivery,1,1,unknown,1,0,0.13425820287808354,0.8657417971219165,1,fn_0
yur,unknown,npotpz,0,unknown,114317039,16504386267,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.12102890943567468,0.8789710905643253,1,fn_0
unknown,other,npotpz,0,other,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.12110111263016732,0.8788988873698327,1,fn_0
unknown,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.11642827439750236,0.8835717256024976,1,fn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.08242799466303274,0.9175720053369673,1,fn_0
yur,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,0,unknown,1,0,0.09254813249406357,0.9074518675059364,1,fn_0
yur,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,post,1,0,unknown,0,0,0.13891003424272008,0.8610899657572799,1,fn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.08242799466303274,0.9175720053369673,1,fn_0
unknown,unknown,ВХОДЯЩИЙ,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.14520053105812358,0.8547994689418764,1,fn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,door_delivery,1,1,unknown,1,0,0.13425820287808354,0.8657417971219165,1,fn_0
yur,unknown,Callibri,0,artraid,114252495,16496823807,tablet,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.13839742577007397,0.861602574229926,1,fn_0
nim,sleep,tilda,1,artraid,118751760,16901002655,mobile,-1,30.0,cash_on_delivery,pickup_point,0,1,small,1,0,0.14569955082172215,0.8543004491782779,1,fn_0
yur,unknown,Callibri,0,npotpz,118448375,16873296905,desktop,-1,-1.0,cash_on_delivery,door_delivery,0,0,unknown,1,0,0.14808508980511081,0.8519149101948892,1,fn_0
yur,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,door_delivery,1,0,unknown,1,0,0.1236114372576328,0.8763885627423672,1,fn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,door_delivery,1,1,unknown,1,0,0.11248707455339535,0.8875129254466047,1,fn_0
unknown,unknown,ВХОДЯЩИЙ,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.14520053105812358,0.8547994689418764,1,fn_0
unknown,unknown,unknown,1,unknown,-1,-1,unknown,-1,30.0,cash_on_delivery,pickup_point,1,1,medium,1,0,0.08549675612324747,0.9145032438767525,1,fn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,door_delivery,1,1,unknown,1,0,0.11248707455339535,0.8875129254466047,1,fn_0
unknown,unknown,artraid,1,unknown,-1,-1,unknown,-1,17.0,cash_on_delivery,pickup_point,1,1,medium,1,0,0.06406500001563364,0.9359349999843664,1,fn_0
yur,sleep,Callibri,1,npotpz,116543546,16700367732,mobile,-1,30.0,cash_on_delivery,pickup_point,0,0,small,1,0,0.13109800998692078,0.8689019900130792,1,fn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,post,1,1,unknown,0,0,0.12717118113781634,0.8728288188621837,1,fn_0
yur,sleep,tilda,1,npotpz,116543546,16700367732,mobile,-1,30.0,cash_on_delivery,pickup_point,0,0,small,1,0,0.13462301823926692,0.8653769817607331,1,fn_0
yur,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,0,unknown,1,0,0.1262496381437146,0.8737503618562854,1,fn_0
yur,unknown,Callibri,0,artraid,115509254,16624953471,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,0,0.13468372789389582,0.8653162721061042,1,fn_0
unknown,unknown,artraid,1,unknown,-1,-1,unknown,-1,40.0,cash_on_delivery,pickup_point,1,1,small,1,0,0.05363389908692062,0.9463661009130794,1,fn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,0,0.11053300571617752,0.8894669942838225,1,fn_0
